type,title,description,source,rank,scrapeid,timestamp,uniquelink
Politics,Singapore Summit,Trump announces North Korea summit will be in Singapore,https://www.facebook.com/topic/Singapore-Summit/109213779097035?source=whfrt&position=1001&trqid=6553973541096546705&impressionguid=0arY4yGmZafOsMPT1,1,3,5/10/2018 10:24,cnn.com
Politics,ZTE,ZTE is now center stage in the US-China trade fight,https://www.facebook.com/topic/ZTE/428465480537171?source=whfrt&position=1010&trqid=6553973541096546705&impressionguid=0arY4yGmZafOsMPT1,10,3,5/10/2018 10:24,money.cnn.com
Politics,Angela Merkel,Merkel: Europe can no longer rely on US protection,https://www.facebook.com/topic/Angela-Merkel/108251589199262?source=whfrt&position=1003&trqid=6553976118077900234&impressionguid=0sIIhAvK0FN08TUus,3,4,5/10/2018 10:34,thehill.com
Politics,Donald Trump Jr.,Trump Jr. dating Fox News host: report,https://www.facebook.com/topic/Donald-Trump-Jr/444176845784789?source=whfrt&position=1004&trqid=6553976118077900234&impressionguid=0sIIhAvK0FN08TUus,4,4,5/10/2018 10:34,thehill.com
Politics,Donald Trump,Trump signs executive order to expand employment opportunities for military spouses,https://www.facebook.com/topic/Donald-Trump/139699922722553?source=whfrt&position=1008&trqid=6553976118077900234&impressionguid=0sIIhAvK0FN08TUus,8,4,5/10/2018 10:34,cbsnews.com
Politics,Golan Heights,Israel strikes 'dozens' of Iranian targets after rocket barrage on Golan Heights,https://www.facebook.com/topic/Golan-Heights/137965636225131?source=whfrt&position=1005&trqid=6553976118077900234&impressionguid=0sIIhAvK0FN08TUus,5,4,5/10/2018 10:34,usatoday.com
Politics,House Intelligence Committee,House Democrats release Russian-bought Facebook ads to show 'malign' effect on 2016 election,https://www.facebook.com/topic/House-Intelligence-Committee/772439709519873?source=whfrt&position=1010&trqid=6553976118077900234&impressionguid=0sIIhAvK0FN08TUus,10,4,5/10/2018 10:34,cnbc.com
Politics,Monica Lewinsky,Town & Country Magazine Uninvited Monica Lewinsky From An Event Because Of Bill Clinton,https://www.facebook.com/topic/Monica-Lewinsky/111977212147318?source=whfrt&position=1006&trqid=6553976118077900234&impressionguid=0sIIhAvK0FN08TUus,6,4,5/10/2018 10:34,msn.com
Politics,National Transportation Safety Board,U.S. Safety Investigators Examine Another Fatal Tesla Crash,https://www.facebook.com/topic/National-Transportation-Safety-Board/103128646394490?source=whfrt&position=1009&trqid=6553976118077900234&impressionguid=0sIIhAvK0FN08TUus,9,4,5/10/2018 10:34,wsj.com
Politics,North Korea,Trump greets American detainees freed by North Korea,https://www.facebook.com/topic/North-Korea/108917222462448?source=whfrt&position=1007&trqid=6553976118077900234&impressionguid=0sIIhAvK0FN08TUus,7,4,5/10/2018 10:34,thehill.com
Politics,North Korea–United States Summit,Trump says he will meet Kim on June 12 in Singapore,https://www.facebook.com/topic/North-KoreaUnited-States-Summit/109213779097035?source=whfrt&position=1001&trqid=6553976118077900234&impressionguid=0sIIhAvK0FN08TUus,1,4,5/10/2018 10:34,thehill.com
Politics,Sheldon Adelson,Adelson boosts House Republicans with $30M contribution: report,https://www.facebook.com/topic/Sheldon-Adelson/107914199230362?source=whfrt&position=1002&trqid=6553976118077900234&impressionguid=0sIIhAvK0FN08TUus,2,4,5/10/2018 10:34,thehill.com
Politics,Angela Merkel,Merkel: Europe can no longer rely on US protection,https://www.facebook.com/topic/Angela-Merkel/108251589199262?source=whfrt&position=1003&trqid=6553978695052519838&impressionguid=0tKFV8v3J2CXksH71,3,5,5/10/2018 10:44,thehill.com
Politics,"Athenry, Ireland",Apple scraps $1 billion Irish data center over planning delays,https://www.facebook.com/topic/Athenry-Ireland/106057129434725?source=whfrt&position=1009&trqid=6553978695052519838&impressionguid=0tKFV8v3J2CXksH71,9,5,5/10/2018 10:44,reuters.com
Politics,Donald Trump Jr.,Trump Jr. dating Fox News host: report,https://www.facebook.com/topic/Donald-Trump-Jr/444176845784789?source=whfrt&position=1006&trqid=6553978695052519838&impressionguid=0tKFV8v3J2CXksH71,6,5,5/10/2018 10:44,thehill.com
Politics,Donald Trump,Trump signs executive order to expand employment opportunities…,https://www.facebook.com/topic/Donald-Trump/139699922722553?source=whfrt&position=1008&trqid=6553978695052519838&impressionguid=0tKFV8v3J2CXksH71,8,5,5/10/2018 10:44,cbsnews.com
Politics,Golan Heights,Israel strikes 'dozens' of Iranian targets after rocket barrage on Golan…,https://www.facebook.com/topic/Golan-Heights/137965636225131?source=whfrt&position=1004&trqid=6553978695052519838&impressionguid=0tKFV8v3J2CXksH71,4,5,5/10/2018 10:44,usatoday.com
Politics,House Intelligence Committee,House Democrats release Russian-bought Facebook ads to show 'malign'…,https://www.facebook.com/topic/House-Intelligence-Committee/772439709519873?source=whfrt&position=1005&trqid=6553978695052519838&impressionguid=0tKFV8v3J2CXksH71,5,5,5/10/2018 10:44,cnbc.com
Politics,Monica Lewinsky,Town & Country Magazine Uninvited Monica Lewinsky From An Event…,https://www.facebook.com/topic/Monica-Lewinsky/111977212147318?source=whfrt&position=1007&trqid=6553978695052519838&impressionguid=0tKFV8v3J2CXksH71,7,5,5/10/2018 10:44,msn.com
Politics,National Transportation Safety Board,U.S. Safety Investigators Examine Another Fatal Tesla Crash,https://www.facebook.com/topic/National-Transportation-Safety-Board/103128646394490?source=whfrt&position=1010&trqid=6553978695052519838&impressionguid=0tKFV8v3J2CXksH71,10,5,5/10/2018 10:44,wsj.com
Politics,North Korea–United States Summit,Trump says he will meet Kim on June 12 in Singapore,https://www.facebook.com/topic/North-KoreaUnited-States-Summit/109213779097035?source=whfrt&position=1002&trqid=6553978695052519838&impressionguid=0tKFV8v3J2CXksH71,2,5,5/10/2018 10:44,thehill.com
Politics,Sheldon Adelson,Adelson boosts House Republicans with $30M contribution: report,https://www.facebook.com/topic/Sheldon-Adelson/107914199230362?source=whfrt&position=1001&trqid=6553978695052519838&impressionguid=0tKFV8v3J2CXksH71,1,5,5/10/2018 10:44,thehill.com
Politics,Angela Merkel,Merkel: Europe can no longer rely on US protection,https://www.facebook.com/topic/Angela-Merkel/108251589199262?source=whfrt&position=1003&trqid=6553981272129901952&impressionguid=0qAxLW8tA3qXVXZFg,3,6,5/10/2018 10:54,thehill.com
Politics,"Athenry, Ireland",Apple scraps $1 billion Irish data center over planning delays,https://www.facebook.com/topic/Athenry-Ireland/106057129434725?source=whfrt&position=1009&trqid=6553981272129901952&impressionguid=0qAxLW8tA3qXVXZFg,9,6,5/10/2018 10:54,reuters.com
Politics,Donald Trump Jr.,Trump Jr. dating Fox News host: report,https://www.facebook.com/topic/Donald-Trump-Jr/444176845784789?source=whfrt&position=1006&trqid=6553981272129901952&impressionguid=0qAxLW8tA3qXVXZFg,6,6,5/10/2018 10:54,thehill.com
Politics,Donald Trump,Trump signs executive order to expand employment opportunities for military spouses,https://www.facebook.com/topic/Donald-Trump/139699922722553?source=whfrt&position=1008&trqid=6553981272129901952&impressionguid=0qAxLW8tA3qXVXZFg,8,6,5/10/2018 10:54,cbsnews.com
Politics,Golan Heights,Israel strikes 'dozens' of Iranian targets after rocket barrage on Golan Heights,https://www.facebook.com/topic/Golan-Heights/137965636225131?source=whfrt&position=1004&trqid=6553981272129901952&impressionguid=0qAxLW8tA3qXVXZFg,4,6,5/10/2018 10:54,usatoday.com
Politics,House Intelligence Committee,House Democrats release Russian-bought Facebook ads to show 'malign' effect on 2016 election,https://www.facebook.com/topic/House-Intelligence-Committee/772439709519873?source=whfrt&position=1007&trqid=6553981272129901952&impressionguid=0qAxLW8tA3qXVXZFg,7,6,5/10/2018 10:54,cnbc.com
Politics,Monica Lewinsky,Town & Country Magazine Uninvited Monica Lewinsky From An Event Because Of Bill Clinton,https://www.facebook.com/topic/Monica-Lewinsky/111977212147318?source=whfrt&position=1005&trqid=6553981272129901952&impressionguid=0qAxLW8tA3qXVXZFg,5,6,5/10/2018 10:54,msn.com
Politics,National Transportation Safety Board,U.S. Safety Investigators Examine Another Fatal Tesla Crash,https://www.facebook.com/topic/National-Transportation-Safety-Board/103128646394490?source=whfrt&position=1010&trqid=6553981272129901952&impressionguid=0qAxLW8tA3qXVXZFg,10,6,5/10/2018 10:54,wsj.com
Politics,North Korea–United States Summit,Trump says he will meet Kim on June 12 in Singapore,https://www.facebook.com/topic/North-KoreaUnited-States-Summit/109213779097035?source=whfrt&position=1002&trqid=6553981272129901952&impressionguid=0qAxLW8tA3qXVXZFg,2,6,5/10/2018 10:54,thehill.com
Politics,Sheldon Adelson,Adelson boosts House Republicans with $30M contribution: report,https://www.facebook.com/topic/Sheldon-Adelson/107914199230362?source=whfrt&position=1001&trqid=6553981272129901952&impressionguid=0qAxLW8tA3qXVXZFg,1,6,5/10/2018 10:54,thehill.com
Politics,Angela Merkel,Merkel: Europe can no longer rely on US protection,https://www.facebook.com/topic/Angela-Merkel/108251589199262?source=whfrt&position=1007&trqid=6553983849089124422&impressionguid=0I4gIE0a8C9NcJqjI,7,7,5/10/2018 11:04,thehill.com
Politics,"Athenry, Ireland",Apple scraps $1 billion Irish data center over planning delays,https://www.facebook.com/topic/Athenry-Ireland/106057129434725?source=whfrt&position=1010&trqid=6553983849089124422&impressionguid=0I4gIE0a8C9NcJqjI,10,7,5/10/2018 11:04,reuters.com
Politics,Chuck Schumer,Schumer trolls Trump after tweet attack with #BeBest hashtag,https://www.facebook.com/topic/Chuck-Schumer/104048026298236?source=whfrt&position=1001&trqid=6553983849089124422&impressionguid=0I4gIE0a8C9NcJqjI,1,7,5/10/2018 11:04,thehill.com
Politics,Donald Trump Jr.,Trump Jr. dating Fox News host: report,https://www.facebook.com/topic/Donald-Trump-Jr/444176845784789?source=whfrt&position=1004&trqid=6553983849089124422&impressionguid=0I4gIE0a8C9NcJqjI,4,7,5/10/2018 11:04,thehill.com
Politics,Donald Trump,Trump signs executive order to expand employment opportunities…,https://www.facebook.com/topic/Donald-Trump/139699922722553?source=whfrt&position=1009&trqid=6553983849089124422&impressionguid=0I4gIE0a8C9NcJqjI,9,7,5/10/2018 11:04,cbsnews.com
Politics,Golan Heights,Israel strikes 'dozens' of Iranian targets after rocket barrage on Golan…,https://www.facebook.com/topic/Golan-Heights/137965636225131?source=whfrt&position=1005&trqid=6553983849089124422&impressionguid=0I4gIE0a8C9NcJqjI,5,7,5/10/2018 11:04,usatoday.com
Politics,House Intelligence Committee,House Democrats release Russian-bought Facebook ads to show 'malign'…,https://www.facebook.com/topic/House-Intelligence-Committee/772439709519873?source=whfrt&position=1008&trqid=6553983849089124422&impressionguid=0I4gIE0a8C9NcJqjI,8,7,5/10/2018 11:04,cnbc.com
Politics,Monica Lewinsky,Town & Country Magazine Uninvited Monica Lewinsky From An Event…,https://www.facebook.com/topic/Monica-Lewinsky/111977212147318?source=whfrt&position=1006&trqid=6553983849089124422&impressionguid=0I4gIE0a8C9NcJqjI,6,7,5/10/2018 11:04,msn.com
Politics,North Korea–United States Summit,Trump says he will meet Kim on June 12 in Singapore,https://www.facebook.com/topic/North-KoreaUnited-States-Summit/109213779097035?source=whfrt&position=1003&trqid=6553983849089124422&impressionguid=0I4gIE0a8C9NcJqjI,3,7,5/10/2018 11:04,thehill.com
Politics,Sheldon Adelson,Adelson boosts House Republicans with $30M contribution: report,https://www.facebook.com/topic/Sheldon-Adelson/107914199230362?source=whfrt&position=1002&trqid=6553983849089124422&impressionguid=0I4gIE0a8C9NcJqjI,2,7,5/10/2018 11:04,thehill.com
Politics,Angela Merkel,Merkel: Europe can no longer rely on US protection,https://www.facebook.com/topic/Angela-Merkel/108251589199262?source=whfrt&position=1006&trqid=6553986426131937443&impressionguid=0cmrko1rYy9nA9un5,6,8,5/10/2018 11:14,thehill.com
Politics,Chuck Schumer,Schumer trolls Trump after tweet attack with #BeBest hashtag,https://www.facebook.com/topic/Chuck-Schumer/104048026298236?source=whfrt&position=1001&trqid=6553986426131937443&impressionguid=0cmrko1rYy9nA9un5,1,8,5/10/2018 11:14,thehill.com
Politics,Donald Trump Jr.,Trump Jr. dating Fox News host: report,https://www.facebook.com/topic/Donald-Trump-Jr/444176845784789?source=whfrt&position=1007&trqid=6553986426131937443&impressionguid=0cmrko1rYy9nA9un5,7,8,5/10/2018 11:14,thehill.com
Politics,Donald Trump,Trump signs executive order to expand employment opportunities for military spouses,https://www.facebook.com/topic/Donald-Trump/139699922722553?source=whfrt&position=1009&trqid=6553986426131937443&impressionguid=0cmrko1rYy9nA9un5,9,8,5/10/2018 11:14,cbsnews.com
Politics,Golan Heights,Israel strikes 'dozens' of Iranian targets after rocket barrage on Golan Heights,https://www.facebook.com/topic/Golan-Heights/137965636225131?source=whfrt&position=1004&trqid=6553986426131937443&impressionguid=0cmrko1rYy9nA9un5,4,8,5/10/2018 11:14,usatoday.com
Politics,House Intelligence Committee,House Democrats release Russian-bought Facebook ads to show 'malign' effect on 2016 election,https://www.facebook.com/topic/House-Intelligence-Committee/772439709519873?source=whfrt&position=1010&trqid=6553986426131937443&impressionguid=0cmrko1rYy9nA9un5,10,8,5/10/2018 11:14,cnbc.com
Politics,Monica Lewinsky,Town & Country Magazine Uninvited Monica Lewinsky From An Event Because Of Bill Clinton,https://www.facebook.com/topic/Monica-Lewinsky/111977212147318?source=whfrt&position=1005&trqid=6553986426131937443&impressionguid=0cmrko1rYy9nA9un5,5,8,5/10/2018 11:14,msn.com
Politics,National Transportation Safety Board,U.S. Safety Investigators Examine Another Fatal Tesla Crash,https://www.facebook.com/topic/National-Transportation-Safety-Board/103128646394490?source=whfrt&position=1008&trqid=6553986426131937443&impressionguid=0cmrko1rYy9nA9un5,8,8,5/10/2018 11:14,wsj.com
Politics,North Korea–United States Summit,Trump says he will meet Kim on June 12 in Singapore,https://www.facebook.com/topic/North-KoreaUnited-States-Summit/109213779097035?source=whfrt&position=1003&trqid=6553986426131937443&impressionguid=0cmrko1rYy9nA9un5,3,8,5/10/2018 11:14,thehill.com
Politics,Sheldon Adelson,Adelson boosts House Republicans with $30M contribution: report,https://www.facebook.com/topic/Sheldon-Adelson/107914199230362?source=whfrt&position=1002&trqid=6553986426131937443&impressionguid=0cmrko1rYy9nA9un5,2,8,5/10/2018 11:14,thehill.com
Politics,Angela Merkel,Merkel: Europe can no longer rely on US protection,https://www.facebook.com/topic/Angela-Merkel/108251589199262?source=whfrt&position=1010&trqid=6553989003218486280&impressionguid=0TItHIAaVI8nW670u,10,9,5/10/2018 11:24,thehill.com
Politics,Chuck Schumer,Schumer trolls Trump after tweet attack with #BeBest hashtag,https://www.facebook.com/topic/Chuck-Schumer/104048026298236?source=whfrt&position=1002&trqid=6553989003218486280&impressionguid=0TItHIAaVI8nW670u,2,9,5/10/2018 11:24,thehill.com
Politics,Donald Trump Jr.,Trump Jr. dating Fox News host: report,https://www.facebook.com/topic/Donald-Trump-Jr/444176845784789?source=whfrt&position=1007&trqid=6553989003218486280&impressionguid=0TItHIAaVI8nW670u,7,9,5/10/2018 11:24,thehill.com
Politics,Donald Trump,Trump signs executive order to expand employment opportunities for military spouses,https://www.facebook.com/topic/Donald-Trump/139699922722553?source=whfrt&position=1009&trqid=6553989003218486280&impressionguid=0TItHIAaVI8nW670u,9,9,5/10/2018 11:24,cbsnews.com
Politics,Golan Heights,Israel strikes 'dozens' of Iranian targets after rocket barrage on Golan Heights,https://www.facebook.com/topic/Golan-Heights/137965636225131?source=whfrt&position=1005&trqid=6553989003218486280&impressionguid=0TItHIAaVI8nW670u,5,9,5/10/2018 11:24,usatoday.com
Politics,Iraq–Syria Border,'Most wanted' ISIS commanders captured in cross-border sting operation,https://www.facebook.com/topic/IraqSyria-Border/214666208660220?source=whfrt&position=1001&trqid=6553989003218486280&impressionguid=0TItHIAaVI8nW670u,1,9,5/10/2018 11:24,nbcnews.com
Politics,Monica Lewinsky,Town & Country Magazine Uninvited Monica Lewinsky From An Event Because Of Bill Clinton,https://www.facebook.com/topic/Monica-Lewinsky/111977212147318?source=whfrt&position=1006&trqid=6553989003218486280&impressionguid=0TItHIAaVI8nW670u,6,9,5/10/2018 11:24,msn.com
Politics,National Transportation Safety Board,U.S. Safety Investigators Examine Another Fatal Tesla Crash,https://www.facebook.com/topic/National-Transportation-Safety-Board/103128646394490?source=whfrt&position=1008&trqid=6553989003218486280&impressionguid=0TItHIAaVI8nW670u,8,9,5/10/2018 11:24,wsj.com
Politics,North Korea–United States Summit,Trump says he will meet Kim on June 12 in Singapore,https://www.facebook.com/topic/North-KoreaUnited-States-Summit/109213779097035?source=whfrt&position=1003&trqid=6553989003218486280&impressionguid=0TItHIAaVI8nW670u,3,9,5/10/2018 11:24,thehill.com
Politics,Sheldon Adelson,Adelson boosts House Republicans with $30M contribution: report,https://www.facebook.com/topic/Sheldon-Adelson/107914199230362?source=whfrt&position=1004&trqid=6553989003218486280&impressionguid=0TItHIAaVI8nW670u,4,9,5/10/2018 11:24,thehill.com
Politics,"Athenry, Ireland",Apple scraps $1 billion Irish data center over planning delays,https://www.facebook.com/topic/Athenry-Ireland/106057129434725?source=whfrt&position=1010&trqid=6553991579982521277&impressionguid=0wX8rDRgCjS6EqVQk,10,10,5/10/2018 11:34,reuters.com
Politics,Chuck Schumer,Schumer trolls Trump after tweet attack with #BeBest hashtag,https://www.facebook.com/topic/Chuck-Schumer/104048026298236?source=whfrt&position=1002&trqid=6553991579982521277&impressionguid=0wX8rDRgCjS6EqVQk,2,10,5/10/2018 11:34,thehill.com
